vehicle_alias,vehicle_activity,start_time,end_time,software,user_name,team_name
VEHICLE0015,parked,2019-02-13 20:28:09,2019-02-13 20:28:10,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:13,2019-02-13 20:28:14,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:16,2019-02-13 20:28:18,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:20,2019-02-13 20:28:24,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:27,2019-02-13 20:28:28,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:31,2019-02-13 20:28:34,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:35,2019-02-13 20:28:38,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:39,2019-02-13 20:28:42,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:43,2019-02-13 20:28:45,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:46,2019-02-13 20:28:49,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:50,2019-02-13 20:28:53,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:54,2019-02-13 20:28:57,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:28:58,2019-02-13 20:29:00,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:02,2019-02-13 20:29:04,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:05,2019-02-13 20:29:07,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:09,2019-02-13 20:29:11,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:13,2019-02-13 20:29:14,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:17,2019-02-13 20:29:18,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:20,2019-02-13 20:29:22,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:23,2019-02-13 20:29:26,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:27,2019-02-13 20:29:29,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:30,2019-02-13 20:29:32,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:34,2019-02-13 20:29:36,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:37,2019-02-13 20:29:40,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:41,2019-02-13 20:29:44,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:44,2019-02-13 20:29:48,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:48,2019-02-13 20:29:52,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:29:52,2019-02-13 20:29:57,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:00,2019-02-13 20:30:01,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:04,2019-02-13 20:30:05,software_v1,angelica.schuyler,Team B
VEHICLE0068,parked,2019-02-13 20:26:53,2019-02-13 20:30:05,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:30:08,2019-02-13 20:30:09,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:12,2019-02-13 20:30:13,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:15,2019-02-13 20:30:16,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:19,2019-02-13 20:30:20,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:22,2019-02-13 20:30:24,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:26,2019-02-13 20:30:27,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:29,2019-02-13 20:30:30,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:30:05,2019-02-13 20:30:30,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:30:33,2019-02-13 20:30:34,software_v1,angelica.schuyler,Team B
VEHICLE0192,parked,2019-02-13 20:22:40,2019-02-13 20:30:38,software_v7,jaime.lannister,Team B
VEHICLE0015,parked,2019-02-13 20:30:37,2019-02-13 20:30:40,software_v1,angelica.schuyler,Team B
VEHICLE0192,manual,2019-02-13 20:30:38,2019-02-13 20:30:41,software_v7,jaime.lannister,Team B
VEHICLE0015,parked,2019-02-13 20:30:41,2019-02-13 20:30:44,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:44,2019-02-13 20:30:48,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:48,2019-02-13 20:30:52,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:30:52,2019-02-13 20:30:56,software_v1,angelica.schuyler,Team B
VEHICLE0192,manual,2019-02-13 20:30:41,2019-02-13 20:30:56,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:30:30,2019-02-13 20:30:58,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:30:56,2019-02-13 20:31:00,software_v1,angelica.schuyler,Team B
VEHICLE0068,autonomous,2019-02-13 20:30:58,2019-02-13 20:31:02,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:31:03,2019-02-13 20:31:04,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:07,2019-02-13 20:31:08,software_v1,angelica.schuyler,Team B
VEHICLE0192,manual,2019-02-13 20:30:56,2019-02-13 20:31:13,software_v7,jaime.lannister,Team B
VEHICLE0015,parked,2019-02-13 20:31:10,2019-02-13 20:31:15,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:17,2019-02-13 20:31:19,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:21,2019-02-13 20:31:22,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:24,2019-02-13 20:31:26,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:28,2019-02-13 20:31:29,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:31,2019-02-13 20:31:33,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:35,2019-02-13 20:31:37,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:38,2019-02-13 20:31:40,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:31:02,2019-02-13 20:31:41,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:31:42,2019-02-13 20:31:44,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:45,2019-02-13 20:31:47,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:49,2019-02-13 20:31:51,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:31:53,2019-02-13 20:31:54,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:31:41,2019-02-13 20:32:03,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:31:56,2019-02-13 20:32:32,software_v1,angelica.schuyler,Team B
VEHICLE0068,parked,2019-02-13 20:32:03,2019-02-13 20:32:33,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:32:33,2019-02-13 20:32:59,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:32:33,2019-02-13 20:33:02,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:33:01,2019-02-13 20:33:03,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:05,2019-02-13 20:33:06,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:08,2019-02-13 20:33:10,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:11,2019-02-13 20:33:13,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:14,2019-02-13 20:33:17,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:18,2019-02-13 20:33:21,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:22,2019-02-13 20:33:25,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:25,2019-02-13 20:33:29,software_v1,angelica.schuyler,Team B
VEHICLE0068,autonomous,2019-02-13 20:33:02,2019-02-13 20:33:30,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:33:31,2019-02-13 20:33:35,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:45,2019-02-13 20:33:46,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:33:49,2019-02-13 20:33:56,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:33:30,2019-02-13 20:33:57,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:33:57,2019-02-13 20:34:00,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:00,2019-02-13 20:34:03,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:03,2019-02-13 20:34:07,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:07,2019-02-13 20:34:10,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:10,2019-02-13 20:34:13,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:14,2019-02-13 20:34:17,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:33:57,2019-02-13 20:34:20,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:34:18,2019-02-13 20:34:21,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:21,2019-02-13 20:34:24,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:25,2019-02-13 20:34:28,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:29,2019-02-13 20:34:32,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:32,2019-02-13 20:34:36,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:36,2019-02-13 20:34:42,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:42,2019-02-13 20:34:46,software_v1,angelica.schuyler,Team B
VEHICLE0068,autonomous,2019-02-13 20:34:20,2019-02-13 20:34:48,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:34:46,2019-02-13 20:34:50,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:34:53,2019-02-13 20:34:54,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:00,2019-02-13 20:35:01,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:04,2019-02-13 20:35:05,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:07,2019-02-13 20:35:08,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:14,2019-02-13 20:35:15,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:18,2019-02-13 20:35:19,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:34:48,2019-02-13 20:35:20,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:35:21,2019-02-13 20:35:26,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:29,2019-02-13 20:35:30,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:35,2019-02-13 20:35:38,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:35:20,2019-02-13 20:35:40,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:35:39,2019-02-13 20:35:42,software_v1,angelica.schuyler,Team B
VEHICLE0068,autonomous,2019-02-13 20:35:40,2019-02-13 20:35:44,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:35:42,2019-02-13 20:35:45,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:45,2019-02-13 20:35:49,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:49,2019-02-13 20:35:52,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:53,2019-02-13 20:35:56,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:35:56,2019-02-13 20:36:00,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:36:00,2019-02-13 20:36:04,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:36:07,2019-02-13 20:36:08,software_v1,angelica.schuyler,Team B
VEHICLE0015,parked,2019-02-13 20:36:11,2019-02-13 20:36:15,software_v1,angelica.schuyler,Team B
VEHICLE0068,autonomous,2019-02-13 20:35:44,2019-02-13 20:36:15,software_v2,james.howlett,Team B
VEHICLE0015,parked,2019-02-13 20:36:18,2019-02-13 20:36:19,software_v1,angelica.schuyler,Team B
VEHICLE0068,manual,2019-02-13 20:36:15,2019-02-13 20:36:43,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:36:43,2019-02-13 20:36:53,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:36:53,2019-02-13 20:37:14,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:37:14,2019-02-13 20:37:29,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:37:29,2019-02-13 20:37:33,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:37:33,2019-02-13 20:37:54,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:37:54,2019-02-13 20:38:12,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:38:12,2019-02-13 20:38:33,software_v2,james.howlett,Team B
VEHICLE0192,parked,2019-02-13 20:31:13,2019-02-13 20:38:56,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:38:56,2019-02-13 20:39:00,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:38:33,2019-02-13 20:39:09,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:39:09,2019-02-13 20:39:23,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:39:23,2019-02-13 20:39:27,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:39:00,2019-02-13 20:39:40,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:39:27,2019-02-13 20:39:44,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:39:44,2019-02-13 20:39:58,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:39:58,2019-02-13 20:40:01,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:39:40,2019-02-13 20:40:30,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:40:01,2019-02-13 20:40:32,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:40:30,2019-02-13 20:40:41,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:40:41,2019-02-13 20:40:45,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:40:45,2019-02-13 20:41:00,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:41:00,2019-02-13 20:41:08,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:40:32,2019-02-13 20:41:57,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:41:08,2019-02-13 20:41:57,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:41:57,2019-02-13 20:42:18,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:42:18,2019-02-13 20:42:54,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:42:54,2019-02-13 20:42:58,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:41:57,2019-02-13 20:43:00,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:43:00,2019-02-13 20:43:32,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:43:32,2019-02-13 20:43:56,software_v7,jaime.lannister,Team B
VEHICLE0068,parked,2019-02-13 20:42:58,2019-02-13 20:43:57,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:43:56,2019-02-13 20:44:27,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:43:57,2019-02-13 20:44:30,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:44:27,2019-02-13 20:44:43,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:44:43,2019-02-13 20:44:47,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:44:30,2019-02-13 20:44:55,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:44:55,2019-02-13 20:45:09,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:45:09,2019-02-13 20:45:12,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:45:12,2019-02-13 20:45:30,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:45:30,2019-02-13 20:45:47,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:45:47,2019-02-13 20:46:06,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:46:06,2019-02-13 20:46:09,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:44:47,2019-02-13 20:46:18,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:46:09,2019-02-13 20:46:20,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:46:18,2019-02-13 20:46:36,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:46:20,2019-02-13 20:47:04,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:47:04,2019-02-13 20:47:17,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:47:17,2019-02-13 20:47:30,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:46:36,2019-02-13 20:47:41,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:47:30,2019-02-13 20:47:44,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:47:41,2019-02-13 20:47:50,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:47:44,2019-02-13 20:47:54,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:47:50,2019-02-13 20:47:54,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:47:54,2019-02-13 20:48:00,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:48:00,2019-02-13 20:48:18,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:47:54,2019-02-13 20:48:22,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:48:18,2019-02-13 20:48:24,software_v2,james.howlett,Team B
VEHICLE0068,autonomous,2019-02-13 20:48:24,2019-02-13 20:48:37,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:48:22,2019-02-13 20:48:40,software_v7,jaime.lannister,Team B
VEHICLE0068,autonomous,2019-02-13 20:48:37,2019-02-13 20:48:49,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:48:49,2019-02-13 20:49:07,software_v2,james.howlett,Team B
VEHICLE0192,manual,2019-02-13 20:48:40,2019-02-13 20:49:16,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:49:16,2019-02-13 20:49:36,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:49:36,2019-02-13 20:49:47,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:49:07,2019-02-13 20:50:10,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:50:10,2019-02-13 20:51:13,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:51:13,2019-02-13 20:52:00,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:52:00,2019-02-13 20:52:03,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:49:47,2019-02-13 20:52:10,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:52:03,2019-02-13 20:52:15,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:52:10,2019-02-13 20:52:17,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:52:15,2019-02-13 20:52:19,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:52:17,2019-02-13 20:52:21,software_v7,jaime.lannister,Team B
VEHICLE0068,manual,2019-02-13 20:52:19,2019-02-13 20:52:36,software_v2,james.howlett,Team B
VEHICLE0068,manual,2019-02-13 20:52:36,2019-02-13 20:52:43,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:52:21,2019-02-13 20:52:49,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:52:49,2019-02-13 20:52:59,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:52:59,2019-02-13 20:53:05,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:53:05,2019-02-13 20:53:25,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:53:25,2019-02-13 20:53:47,software_v7,jaime.lannister,Team B
VEHICLE0036,parked,2019-02-13 19:00:18,2019-02-13 20:53:58,software_v2,elaine.benes,Team B
VEHICLE0192,manual,2019-02-13 20:53:47,2019-02-13 20:54:09,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:54:09,2019-02-13 20:54:16,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:54:16,2019-02-13 20:54:31,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:54:31,2019-02-13 20:55:04,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:55:04,2019-02-13 20:55:13,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:55:13,2019-02-13 20:55:17,software_v7,jaime.lannister,Team B
VEHICLE0068,parked,2019-02-13 20:52:43,2019-02-13 20:55:19,software_v2,james.howlett,Team B
VEHICLE0192,autonomous,2019-02-13 20:55:17,2019-02-13 20:55:44,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:55:44,2019-02-13 20:55:56,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:55:56,2019-02-13 20:56:05,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:56:05,2019-02-13 20:56:43,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:56:43,2019-02-13 20:57:01,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:57:01,2019-02-13 20:57:16,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:57:16,2019-02-13 20:57:42,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:57:42,2019-02-13 20:57:52,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:57:52,2019-02-13 20:57:56,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:57:56,2019-02-13 20:58:24,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:58:24,2019-02-13 20:58:35,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:58:35,2019-02-13 20:58:39,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:58:39,2019-02-13 20:59:08,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 20:59:08,2019-02-13 20:59:18,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:59:18,2019-02-13 20:59:31,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 20:59:31,2019-02-13 21:00:01,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:00:01,2019-02-13 21:00:14,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:00:14,2019-02-13 21:00:17,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:00:17,2019-02-13 21:00:39,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:00:39,2019-02-13 21:00:58,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 21:00:58,2019-02-13 21:01:02,software_v7,jaime.lannister,Team B
VEHICLE0036,manual,2019-02-13 20:59:40,2019-02-13 21:01:18,software_v2,han.solo,Team C
VEHICLE0036,manual,2019-02-13 21:01:18,2019-02-13 21:01:21,software_v2,han.solo,Team C
VEHICLE0192,manual,2019-02-13 21:01:02,2019-02-13 21:01:30,software_v7,jaime.lannister,Team B
VEHICLE0036,autonomous,2019-02-13 21:01:21,2019-02-13 21:01:34,software_v2,han.solo,Team C
VEHICLE0192,manual,2019-02-13 21:01:30,2019-02-13 21:01:34,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:01:34,2019-02-13 21:01:38,software_v7,jaime.lannister,Team B
VEHICLE0036,autonomous,2019-02-13 21:01:34,2019-02-13 21:01:48,software_v2,han.solo,Team C
VEHICLE0192,autonomous,2019-02-13 21:01:38,2019-02-13 21:01:57,software_v7,jaime.lannister,Team B
VEHICLE0036,autonomous,2019-02-13 21:01:48,2019-02-13 21:02:10,software_v2,han.solo,Team C
VEHICLE0036,autonomous,2019-02-13 21:02:10,2019-02-13 21:02:17,software_v2,han.solo,Team C
VEHICLE0036,manual,2019-02-13 21:02:17,2019-02-13 21:02:20,software_v2,han.solo,Team C
VEHICLE0192,autonomous,2019-02-13 21:01:57,2019-02-13 21:02:23,software_v7,jaime.lannister,Team B
VEHICLE0036,manual,2019-02-13 21:02:20,2019-02-13 21:02:32,software_v2,han.solo,Team C
VEHICLE0036,autonomous,2019-02-13 21:02:32,2019-02-13 21:02:57,software_v2,han.solo,Team C
VEHICLE0036,autonomous,2019-02-13 21:02:57,2019-02-13 21:03:01,software_v2,han.solo,Team C
VEHICLE0192,autonomous,2019-02-13 21:02:23,2019-02-13 21:03:04,software_v7,jaime.lannister,Team B
VEHICLE0192,autonomous,2019-02-13 21:03:04,2019-02-13 21:03:12,software_v7,jaime.lannister,Team B
VEHICLE0192,manual,2019-02-13 21:03:12,2019-02-13 21:03:31,software_v7,jaime.lannister,Team B
